step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
11,CASH_IN,99374.22,10243520.18,10342894.4,2601345.04,3559688.02,0,0
14,CASH_OUT,141760.29,0.0,0.0,1203801.04,1215598.64,0,0
15,PAYMENT,2334.36,52399.22,50064.86,0.0,0.0,0,0
18,PAYMENT,5292.46,194756.45,189464.0,0.0,0.0,0,0
15,PAYMENT,13110.83,179699.1,166588.27,0.0,0.0,0,0
18,CASH_IN,121361.52,3224969.69,3346331.22,165854.94,44493.42,0,0
17,PAYMENT,41155.11,0.0,0.0,0.0,0.0,0,0
18,CASH_IN,3105.94,2985173.32,2988279.26,34107.75,31001.81,0,0
9,DEBIT,7705.55,40698.0,32992.45,15308.0,23013.55,0,0
674,CASH_OUT,62654.87,57577.12,0.00,169108.89,201900.57,0,0
18,CASH_IN,165883.42,3014215.34,3180098.75,412066.72,229821.66,0,0
19,CASH_IN,26877.54,574081.32,600958.86,1419222.55,1392345.01,0,0
18,TRANSFER,780181.54,188.0,0.0,95627.34,875808.88,0,0
15,CASH_IN,56621.84,28524423.84,28581045.68,540087.24,483465.4,0,0
19,CASH_IN,63237.65,894.0,64131.65,59348.78,0.0,0,0
15,PAYMENT,365.43,0.0,0.0,0.0,0.0,0,0
8,CASH_OUT,286394.45,31325.0,0.0,0.0,198152.07,0,0
12,CASH_IN,547490.03,1073351.63,1620841.67,599899.31,52409.28,0,0
19,CASH_OUT,35113.80,35113.80,0.00,0.00,35113.80,0,0
18,CASH_IN,88961.95,1545879.5,1634841.45,2630418.8,2541456.85,0,0
13,CASH_OUT,317118.55,120995.8,0.0,17812.55,461570.84,0,0
15,PAYMENT,3227.46,462.0,0.0,0.0,0.0,0,0
7,TRANSFER,317806.64,10901.0,0.0,103168.0,0.0,0,0
7,CASH_OUT,143320.57,0.0,0.0,211120.9,608211.84,0,0
16,PAYMENT,3235.97,32265.0,29029.03,0.0,0.0,0,0
17,PAYMENT,1605.27,0.0,0.0,0.0,0.0,0,0
14,PAYMENT,35368.87,0.0,0.0,0.0,0.0,0,0
11,CASH_IN,93556.61,22630.0,116186.61,0.0,0.0,0,0
9,TRANSFER,955234.48,0.0,0.0,15633233.73,21542986.82,0,0
13,CASH_OUT,71487.28,17370.0,0.0,270187.54,245916.25,0,0
13,PAYMENT,2166.03,113824.0,111657.97,0.0,0.0,0,0
11,CASH_IN,89035.05,21846233.88,21935268.93,2564577.51,2558949.54,0,0
16,PAYMENT,4407.21,361968.0,357560.79,0.0,0.0,0,0
16,PAYMENT,27921.21,609449.99,581528.79,0.0,0.0,0,0
11,CASH_IN,33274.69,1625125.74,1658400.43,423463.69,671099.48,0,0
357,TRANSFER,653151.55,653151.55,0.0,0.0,0.0,1,0
13,PAYMENT,3573.98,160546.0,156972.02,0.0,0.0,0,0
12,CASH_OUT,115742.33,0.0,0.0,4507120.14,4622862.47,0,0
8,PAYMENT,3273.94,8779.0,5505.06,0.0,0.0,0,0
15,PAYMENT,4456.68,27063.0,22606.32,0.0,0.0,0,0
11,PAYMENT,8859.58,41082.67,32223.09,0.0,0.0,0,0
18,TRANSFER,251066.33,0.0,0.0,3615524.82,3556429.13,0,0
480,CASH_OUT,31052.79,25665.81,0.00,13792983.41,13813566.54,0,0
12,CASH_OUT,52009.24,0.0,0.0,662622.91,218014.05,0,0
18,CASH_OUT,167125.56,20461.0,0.0,547516.08,714641.64,0,0
9,PAYMENT,21513.12,0.0,0.0,0.0,0.0,0,0
16,PAYMENT,13519.83,40241.0,26721.17,0.0,0.0,0,0
16,PAYMENT,8589.32,24390.35,15801.04,0.0,0.0,0,0
591,TRANSFER,654162.05,654162.05,0.00,1542422.56,1542422.56,0,0
12,CASH_OUT,55567.5,0.0,0.0,113326.0,186131.71,0,0
9,CASH_OUT,17920.94,0.0,0.0,167661.97,93329.77,0,0
12,CASH_OUT,67406.91,0.0,0.0,132380.69,68367.83,0,0
10,CASH_OUT,112144.13,0.0,0.0,228389.64,340533.77,0,0
16,CASH_IN,97053.33,2864490.68,2961544.02,1376557.21,1279503.88,0,0
19,CASH_OUT,83218.7,50339.0,0.0,257362.84,358736.03,0,0
223,CASH_OUT,395806.00,395806.00,0.00,198887.96,594693.96,0,0
10,PAYMENT,4213.13,21048.0,16834.87,0.0,0.0,0,0
15,CASH_OUT,59222.6,0.0,0.0,2179046.39,2379520.01,0,0
15,TRANSFER,470072.65,0.0,0.0,2632978.68,3103051.34,0,0
11,PAYMENT,178.02,204291.81,204113.8,0.0,0.0,0,0
93,TRANSFER,366662.93,442457.76,75794.83,0.00,366662.93,0,0
9,CASH_OUT,433167.2,28006.0,0.0,10685323.23,10967983.96,0,0
14,PAYMENT,25671.06,661354.99,635683.93,0.0,0.0,0,0
11,PAYMENT,1887.09,156660.0,154772.91,0.0,0.0,0,0
11,CASH_IN,102179.43,2209068.74,2311248.17,811439.11,894951.86,0,0
16,CASH_OUT,88961.94,0.0,0.0,1325332.26,1565718.52,0,0
510,CASH_OUT,4107587.46,5139251.96,1031664.50,0.00,4107587.46,0,0
15,PAYMENT,6877.2,342575.0,335697.8,0.0,0.0,0,0
19,CASH_IN,132046.31,317453.0,449499.31,214035.39,81989.07,0,0
16,CASH_OUT,420194.21,6122.0,0.0,6056962.98,6706873.48,0,0
579,TRANSFER,563638.94,563638.94,0.00,0.00,0.00,0,0
12,CASH_OUT,195096.44,0.0,0.0,2620591.39,4934294.47,0,0
17,CASH_OUT,136648.01,0.0,0.0,162126.69,298774.7,0,0
14,CASH_IN,306675.98,24723.0,331398.98,0.0,113255.38,0,0
19,PAYMENT,503.66,0.0,0.0,0.0,0.0,0,0
9,TRANSFER,648900.61,150724.61,0.0,3486.42,964160.16,0,0
492,CASH_OUT,1561687.27,2073749.76,512062.49,0.00,1561687.27,0,0
10,CASH_IN,65840.52,5596335.13,5662175.64,1588196.56,1629481.71,0,0
14,PAYMENT,4912.55,0.0,0.0,0.0,0.0,0,0
13,PAYMENT,6298.28,256069.3,249771.01,0.0,0.0,0,0
18,CASH_OUT,176763.11,0.0,0.0,2520835.39,4768586.2,0,0
363,CASH_OUT,39768.04,39768.04,0.00,0.00,0.00,0,0
689,TRANSFER,8655482.96,8894149.15,238666.19,101801.17,101801.17,0,0
13,CASH_OUT,15139.57,11616.0,0.0,8293889.28,8309028.85,0,0
515,TRANSFER,13177.26,17845.36,4668.10,0.00,8823.18,0,0
17,PAYMENT,8061.34,0.0,0.0,0.0,0.0,0,0
13,PAYMENT,9940.11,164385.21,154445.1,0.0,0.0,0,0
14,PAYMENT,13192.14,104322.0,91129.86,0.0,0.0,0,0
11,CASH_OUT,248736.44,211387.0,0.0,0.0,281213.25,0,0
5,PAYMENT,5267.26,951545.0,946277.74,0.0,0.0,0,0
727,TRANSFER,44898.54,44898.54,0.00,0.00,0.00,0,0
15,CASH_OUT,189473.55,159335.0,0.0,921702.28,1143198.54,0,0
19,PAYMENT,6010.31,0.0,0.0,0.0,0.0,0,0
15,CASH_OUT,71216.58,0.0,0.0,1006659.63,1077876.21,0,0
8,CASH_IN,329813.19,90120.0,419933.19,0.0,0.0,0,0
677,TRANSFER,6268.13,6268.13,0.00,0.00,0.00,0,0
64,CASH_OUT,102232.17,104381.41,2149.24,11406140.49,11508372.66,0,0
8,CASH_IN,44456.72,3829822.61,3874279.33,67361.13,568.62,0,0
8,TRANSFER,53326.93,91850.18,38523.24,76456.01,129782.95,0,0
278,TRANSFER,354929.97,0.00,0.00,0.00,247059.17,0,0
687,TRANSFER,67744.97,67744.97,0.00,0.00,67744.97,0,0
749,TRANSFER,2018409.45,2127195.52,108786.07,167182.82,167182.82,0,0
15,CASH_OUT,253121.45,151416.7,0.0,926957.22,1180078.67,0,0
9,TRANSFER,1196264.18,21874.0,0.0,246146.59,1677140.69,0,0
18,CASH_OUT,74722.41,0.0,0.0,1624991.08,2168162.07,0,0
11,TRANSFER,282415.16,0.0,0.0,414693.17,1324408.2,0,0
5,PAYMENT,1550.75,91303.0,89752.25,0.0,0.0,0,0
9,CASH_IN,146270.98,14903.0,161173.98,4937135.42,4790864.44,0,0
18,PAYMENT,16630.58,43604.0,26973.42,0.0,0.0,0,0
18,PAYMENT,909.14,63549.27,62640.13,0.0,0.0,0,0
11,CASH_IN,237122.56,226966.74,464089.3,367118.7,129996.14,0,0
13,CASH_OUT,122725.68,0.0,0.0,870188.15,992913.83,0,0
15,CASH_OUT,402642.87,18629.0,0.0,357339.56,720714.54,0,0
175,CASH_OUT,14679514.33,14679514.33,0.00,15224.40,14694738.73,0,0
269,CASH_OUT,111427.93,110616.24,0.00,146673.24,182497.68,0,0
643,TRANSFER,7462510.30,8257640.68,795130.38,0.00,7462510.30,0,0
11,CASH_OUT,25808.46,39955.0,14146.54,386515.7,406782.55,0,0
9,CASH_OUT,107699.23,31615.0,0.0,158407.02,189600.92,0,0
9,PAYMENT,909.5,1120300.1,1119390.6,0.0,0.0,0,0
19,PAYMENT,21894.84,228059.72,206164.88,0.0,0.0,0,0
10,PAYMENT,17250.55,2676772.76,2659522.22,0.0,0.0,0,0
84,CASH_OUT,4830219.15,4830219.15,0.0,0.0,4830219.15,1,0
14,CASH_OUT,105228.4,3536.0,0.0,0.0,158878.03,0,0
13,PAYMENT,13065.59,0.0,0.0,0.0,0.0,0,0
12,CASH_OUT,455526.14,31174.0,0.0,0.0,455526.14,0,0
557,TRANSFER,469521.37,469521.37,0.00,0.00,469521.37,0,0
394,CASH_OUT,330066.14,364281.92,34215.78,701130.43,916056.81,0,0
17,CASH_OUT,46162.81,59670.0,13507.19,16591.06,62753.87,0,0
476,TRANSFER,1259701.03,622506.19,0.00,0.00,1259701.03,0,0
19,CASH_OUT,6978.67,0.0,0.0,143616.19,150594.86,0,0
9,CASH_IN,134133.06,0.0,134133.06,193030.92,58897.86,0,0
18,CASH_IN,27435.8,16587.0,44022.8,615275.23,587839.43,0,0
505,TRANSFER,250878.62,250878.62,0.00,0.00,250878.62,0,0
14,CASH_IN,339122.16,85782.0,424904.16,239385.53,0.0,0,0
307,CASH_OUT,162197.47,170522.14,8324.67,0.00,0.00,0,0
11,PAYMENT,31276.4,148041.0,116764.6,0.0,0.0,0,0
18,PAYMENT,2910.4,9075.15,6164.75,0.0,0.0,0,0
18,CASH_OUT,269257.63,19998.0,0.0,703808.24,973065.87,0,0
18,CASH_OUT,66886.58,154533.27,87646.69,285689.04,578263.04,0,0
11,CASH_IN,6415.71,500359.69,506775.4,7643.98,443881.45,0,0
18,PAYMENT,915.52,141159.13,140243.61,0.0,0.0,0,0
18,CASH_IN,27193.66,4814718.8,4841912.46,325214.1,298020.44,0,0
675,TRANSFER,1091589.88,1091589.88,0.0,0.0,0.0,1,0
14,CASH_IN,195628.69,29841.0,225469.69,20931.0,0.0,0,0
140,TRANSFER,971052.37,1241362.85,270310.48,0.00,971052.37,0,0
77,CASH_OUT,996753.52,996753.52,0.00,0.00,996753.52,0,0
13,CASH_OUT,12981.81,0.0,0.0,102763.93,115745.73,0,0
739,CASH_OUT,552878.90,0.00,0.00,0.00,401272.04,0,0
59,TRANSFER,177134.01,177134.01,0.00,0.00,0.00,0,0
238,TRANSFER,240899.12,240899.12,0.0,0.0,0.0,1,0
19,CASH_IN,109159.83,971450.92,1080610.75,243856.0,0.0,0,0
11,CASH_OUT,306661.18,0.0,0.0,1772720.98,2079382.16,0,0
19,PAYMENT,8283.16,0.0,0.0,0.0,0.0,0,0
495,TRANSFER,1067332.21,1571637.11,504304.90,0.00,1067332.21,0,0
1,CASH_OUT,49661.18,0.0,0.0,1937290.51,3940085.21,0,0
14,CASH_IN,111856.22,2684327.93,2796184.16,3565997.19,3454140.96,0,0
16,PAYMENT,12575.18,214640.0,202064.82,0.0,0.0,0,0
10,PAYMENT,1411.84,23224.0,21812.16,0.0,0.0,0,0
11,CASH_OUT,113692.89,413484.07,299791.18,2589760.76,2849902.69,0,0
18,CASH_IN,51355.36,5748683.81,5800039.18,292970.67,241615.31,0,0
313,TRANSFER,80340.78,80340.78,0.00,5241760.59,5322101.37,0,0
11,CASH_OUT,69889.03,15821.29,0.0,102564.05,1225991.51,0,0
15,PAYMENT,16715.46,41376.0,24660.54,0.0,0.0,0,0
18,PAYMENT,14931.2,26192.07,11260.87,0.0,0.0,0,0
14,PAYMENT,1908.96,10084.0,8175.04,0.0,0.0,0,0
12,CASH_IN,218570.38,26794152.53,27012722.91,286384.15,99257.06,0,0
183,CASH_OUT,4354175.33,4354175.33,0.0,0.0,4778329.47,1,0
108,CASH_OUT,130144.79,104334.59,0.00,244325.14,374469.93,0,0
80,CASH_OUT,217206.82,217206.82,0.00,0.00,0.00,0,0
11,TRANSFER,1206281.2,46257.0,0.0,798793.22,2005074.42,0,0
18,CASH_OUT,244731.25,47389.0,0.0,0.0,281400.36,0,0
365,TRANSFER,44357.37,44982.01,624.64,0.00,44357.37,0,0
19,CASH_OUT,93771.24,60485.0,0.0,641035.12,734806.36,0,0
18,PAYMENT,21597.35,0.0,0.0,0.0,0.0,0,0
13,PAYMENT,152.71,0.0,0.0,0.0,0.0,0,0
18,CASH_IN,254290.9,63970.46,318261.37,0.0,0.0,0,0
11,TRANSFER,393315.01,0.0,0.0,1134775.08,1831592.81,0,0
12,CASH_IN,115821.51,68050.0,183871.51,0.0,0.0,0,0
11,PAYMENT,6932.87,0.0,0.0,0.0,0.0,0,0
11,PAYMENT,514.93,20583.0,20068.07,0.0,0.0,0,0
17,CASH_OUT,73407.66,0.0,0.0,1277779.24,779235.54,0,0
244,CASH_OUT,6041101.43,7182862.19,1141760.76,2672276.08,5242876.68,0,0
17,CASH_OUT,171677.61,0.0,0.0,431379.71,603057.32,0,0
19,CASH_OUT,45099.78,15977.0,0.0,7493716.22,7538816.01,0,0
18,CASH_OUT,288614.55,20816.0,0.0,69787.16,550752.23,0,0
156,TRANSFER,822361.52,822361.52,0.0,0.0,0.0,1,0
18,CASH_OUT,12036.15,20832.83,8796.67,0.0,12036.15,0,0
15,PAYMENT,14639.01,10151.0,0.0,0.0,0.0,0,0
19,PAYMENT,9299.83,20366.0,11066.17,0.0,0.0,0,0
77,TRANSFER,1602613.22,1797760.67,195147.45,0.00,1408492.45,0,0
13,PAYMENT,6265.46,545.0,0.0,0.0,0.0,0,0
8,CASH_OUT,130187.04,931615.61,801428.57,1116922.52,2232864.41,0,0
12,CASH_OUT,332093.71,7935.0,0.0,1809575.53,2141669.24,0,0
239,TRANSFER,99770.42,99770.42,0.00,2752497.37,2852267.79,0,0
13,PAYMENT,5837.57,0.0,0.0,0.0,0.0,0,0
15,PAYMENT,8292.73,0.0,0.0,0.0,0.0,0,0
11,CASH_IN,499793.65,155538.0,655331.65,0.0,0.0,0,0
10,PAYMENT,5484.68,17134.0,11649.32,0.0,0.0,0,0
15,CASH_IN,373828.54,2957802.35,3331630.89,1819197.31,1445368.77,0,0
14,PAYMENT,12702.39,190199.01,177496.62,0.0,0.0,0,0
130,CASH_OUT,3425130.14,3425130.14,0.00,2702615.74,2702615.74,0,0
445,CASH_OUT,1023825.92,1023825.92,0.00,0.00,1023825.92,0,0
17,TRANSFER,275467.1,0.0,0.0,2212559.08,2488026.18,0,0
10,PAYMENT,8851.5,0.0,0.0,0.0,0.0,0,0
13,CASH_IN,21290.01,5499128.87,5520418.89,79525.62,58235.61,0,0
14,PAYMENT,10982.75,16244.82,5262.07,0.0,0.0,0,0
15,PAYMENT,762.36,0.0,0.0,0.0,0.0,0,0
15,CASH_OUT,229815.29,20585.0,0.0,1433959.31,1663774.6,0,0
171,CASH_OUT,2754740.54,2754740.54,0.0,1767824.71,4522565.25,1,0
18,CASH_OUT,23528.77,0.0,0.0,341433.98,145120.21,0,0
17,CASH_OUT,270431.59,0.0,0.0,696250.67,966682.26,0,0
18,CASH_OUT,281961.86,22456.0,0.0,0.0,281961.86,0,0
15,PAYMENT,13115.85,49983.77,36867.92,0.0,0.0,0,0
15,PAYMENT,7481.31,98756.62,91275.31,0.0,0.0,0,0
606,TRANSFER,731577.67,1087487.71,355910.04,1909665.48,2641243.15,0,0
12,CASH_OUT,69834.51,50050.0,0.0,647.0,70481.51,0,0
10,PAYMENT,19619.24,297506.87,277887.63,0.0,0.0,0,0
18,CASH_IN,37841.71,699041.65,736883.36,913856.41,876014.7,0,0
11,CASH_OUT,520210.77,0.0,0.0,1553151.88,2073362.65,0,0
17,PAYMENT,8919.63,0.0,0.0,0.0,0.0,0,0
15,CASH_OUT,77583.93,55760.0,0.0,3336582.66,3414166.59,0,0
16,PAYMENT,3011.63,0.0,0.0,0.0,0.0,0,0
12,CASH_OUT,363157.55,227419.89,0.0,383225.28,1404682.7,0,0
558,CASH_OUT,132826.92,146101.44,13274.52,0.00,0.00,0,0
19,PAYMENT,14541.8,45103.0,30561.2,0.0,0.0,0,0
16,CASH_OUT,242069.83,0.0,0.0,266177.25,695546.8,0,0
13,CASH_OUT,66567.7,0.0,0.0,4121314.72,4187882.42,0,0
9,CASH_IN,74035.95,2080617.35,2154653.31,5302000.94,6486257.39,0,0
11,PAYMENT,8887.91,0.0,0.0,0.0,0.0,0,0
18,PAYMENT,2286.79,132403.73,130116.93,0.0,0.0,0,0
263,TRANSFER,63821.30,0.00,0.00,0.00,51086.02,0,0
17,PAYMENT,24763.38,678474.53,653711.15,0.0,0.0,0,0
15,TRANSFER,54725.37,0.0,0.0,2154774.41,3473980.16,0,0
19,CASH_OUT,148743.37,225909.0,77165.63,694553.71,1554663.73,0,0
16,PAYMENT,2810.25,0.0,0.0,0.0,0.0,0,0
16,PAYMENT,11602.57,0.0,0.0,0.0,0.0,0,0
16,CASH_IN,161938.42,4024810.9,4186749.32,861099.47,727902.13,0,0
18,CASH_OUT,27611.23,0.0,0.0,2942513.84,2970125.07,0,0
9,CASH_IN,158414.29,308166.28,466580.57,0.0,0.0,0,0
18,CASH_IN,78958.53,20925.0,99883.53,140407.98,61449.45,0,0
230,TRANSFER,48078.85,48078.85,0.0,0.0,0.0,1,0
312,CASH_OUT,102020.91,102020.91,0.00,0.00,0.00,0,0
9,CASH_OUT,274674.55,0.0,0.0,298649.42,249671.81,0,0
7,CASH_OUT,257782.11,0.0,0.0,2108061.65,1983599.05,0,0
18,PAYMENT,2644.71,3965.0,1320.29,0.0,0.0,0,0
17,CASH_IN,399322.9,1164001.69,1563324.59,2145113.66,1745790.76,0,0
15,CASH_OUT,421833.21,105071.0,0.0,50016.0,471849.21,0,0
9,PAYMENT,9577.47,31054.0,21476.53,0.0,0.0,0,0
13,CASH_OUT,100296.49,848701.64,748405.15,280526.36,380822.85,0,0
230,CASH_OUT,5119921.44,5119921.44,0.00,0.00,0.00,0,0
306,TRANSFER,4337042.26,4495593.45,158551.19,0.00,2545737.71,0,0
471,TRANSFER,254223.49,254223.49,0.00,0.00,254223.49,0,0
573,CASH_OUT,249033.76,269266.34,20232.58,0.00,0.00,0,0
19,TRANSFER,800027.35,274.0,0.0,1314729.89,2114757.24,0,0
19,CASH_IN,137183.03,83904.61,221087.64,171886.05,34703.01,0,0
92,TRANSFER,1613288.92,2276074.83,662785.91,0.00,1613288.92,0,0
13,CASH_OUT,152843.85,1046.0,0.0,135612.38,288456.23,0,0
9,CASH_OUT,70480.14,0.0,0.0,3049635.97,4156063.56,0,0
7,PAYMENT,8475.28,410446.0,401970.72,0.0,0.0,0,0
11,PAYMENT,24384.02,11046.0,0.0,0.0,0.0,0,0
523,CASH_OUT,26147.91,27935.34,1787.43,36121.34,47180.00,0,0
16,PAYMENT,8111.35,10302.0,2190.65,0.0,0.0,0,0
12,CASH_IN,353484.14,77933.0,431417.14,11337.0,0.0,0,0
300,TRANSFER,513474.87,734321.70,220846.83,207231.42,720706.29,0,0
14,CASH_OUT,607488.87,0.0,0.0,1611118.88,3399101.82,0,0
421,TRANSFER,4024.92,4024.92,0.00,1490978.82,1495003.74,0,0
90,TRANSFER,17348.12,17348.12,0.00,4704.15,4704.15,0,0
8,PAYMENT,2430.82,0.0,0.0,0.0,0.0,0,0
9,CASH_IN,305860.72,427.0,306287.72,352580.69,46719.97,0,0
14,CASH_IN,473065.55,444682.0,917747.55,0.0,0.0,0,0
8,CASH_OUT,306576.83,0.0,0.0,5262348.91,5568925.74,0,0
13,PAYMENT,30474.68,0.0,0.0,0.0,0.0,0,0
14,TRANSFER,519476.48,0.0,0.0,1703396.08,2157422.23,0,0
19,CASH_OUT,145181.13,0.0,0.0,5209818.78,6103683.91,0,0
16,PAYMENT,2704.23,5689.0,2984.77,0.0,0.0,0,0
11,PAYMENT,2585.82,103499.87,100914.05,0.0,0.0,0,0
15,CASH_OUT,258762.71,0.0,0.0,2692655.66,2951418.37,0,0
14,CASH_OUT,57166.5,90224.76,33058.25,227769.03,284935.53,0,0
19,CASH_OUT,74948.62,17694.26,0.0,481395.57,547574.62,0,0
19,PAYMENT,4569.65,144997.0,140427.35,0.0,0.0,0,0
8,CASH_IN,35102.77,7912947.07,7948049.85,1975052.51,2076594.43,0,0
10,CASH_OUT,496890.14,0.0,0.0,615326.3,1105748.42,0,0
14,PAYMENT,11539.72,0.0,0.0,0.0,0.0,0,0
16,TRANSFER,591292.26,0.0,0.0,4924527.7,5306414.45,0,0
253,CASH_OUT,3483605.90,0.00,0.00,0.00,3357285.18,0,0
18,CASH_IN,56234.26,5068467.92,5124702.19,13267074.29,13210840.02,0,0
7,PAYMENT,7672.76,689564.78,681892.02,0.0,0.0,0,0
499,TRANSFER,182069.08,186032.59,3963.51,890650.23,907560.83,0,0
6,TRANSFER,30538.26,31324.0,785.74,177509.88,208048.14,0,0
340,CASH_OUT,4896179.38,4896179.38,0.0,462959.29,5359138.67,1,0
12,CASH_OUT,80849.75,0.0,0.0,231827.38,312677.13,0,0
20,CASH_OUT,111441.16,1026.0,0.0,0.0,111441.16,0,0
13,TRANSFER,566695.9,0.0,0.0,3014053.82,3580749.72,0,0
11,CASH_IN,108244.6,7843493.55,7951738.15,5126001.02,5017756.42,0,0
11,CASH_OUT,66335.15,1642.0,0.0,48523.57,627613.11,0,0
18,PAYMENT,8113.27,288.31,0.0,0.0,0.0,0,0
165,CASH_OUT,2933795.68,4281417.38,1347621.70,0.00,2933795.68,0,0
412,CASH_OUT,170348.06,169490.91,0.00,1314842.60,1485190.66,0,0
13,CASH_IN,48930.6,17820.0,66750.6,1204505.63,1155575.03,0,0
14,CASH_OUT,142804.48,28919.2,0.0,2112647.61,2499311.95,0,0
12,CASH_OUT,404370.41,11002.0,0.0,63437.0,283300.05,0,0
14,CASH_OUT,37638.72,0.0,0.0,61852.93,99618.96,0,0
88,TRANSFER,506769.78,1113622.75,606852.97,0.00,506769.78,0,0
12,CASH_OUT,52913.46,0.0,0.0,634264.7,573314.86,0,0
10,PAYMENT,5596.13,0.0,0.0,0.0,0.0,0,0
16,CASH_OUT,77238.79,117092.17,39853.38,200095.65,977980.58,0,0
20,CASH_OUT,23783.49,90835.0,67051.51,3158928.11,3182711.59,0,0
8,PAYMENT,16174.55,1071.0,0.0,0.0,0.0,0,0
72,TRANSFER,35982.15,51505.46,15523.31,0.00,35982.15,0,0
140,CASH_OUT,327191.44,1057960.15,730768.71,0.00,327191.44,0,0
15,CASH_OUT,102358.02,242498.0,140139.98,159720.57,262078.59,0,0
394,CASH_OUT,14351.58,15541.17,1189.59,0.00,0.00,0,0
9,CASH_OUT,146330.98,0.0,0.0,1081279.99,1376477.5,0,0
16,CASH_OUT,47381.3,0.0,0.0,1723983.17,1953552.46,0,0
10,CASH_IN,378156.43,3145752.37,3523908.79,1588783.54,1816043.2,0,0
223,CASH_OUT,76329.54,195667.01,119337.47,3437534.84,3513864.38,0,0
17,TRANSFER,922874.75,0.0,0.0,8275120.59,9197995.34,0,0
2,PAYMENT,9191.09,648557.3,639366.21,0.0,0.0,0,0
20,PAYMENT,5428.17,411.0,0.0,0.0,0.0,0,0
10,PAYMENT,15344.68,952.0,0.0,0.0,0.0,0,0
18,CASH_OUT,146344.79,49289.0,0.0,19.0,146363.79,0,0
8,PAYMENT,8676.1,81173.0,72496.9,0.0,0.0,0,0
18,CASH_OUT,107177.9,21033.0,0.0,0.0,107177.9,0,0
18,CASH_IN,56898.91,330448.0,387346.91,0.0,0.0,0,0
12,PAYMENT,8579.3,0.0,0.0,0.0,0.0,0,0
10,CASH_OUT,349879.72,19761.0,0.0,261743.39,946319.71,0,0
15,CASH_IN,306356.62,6883561.23,7189917.85,846930.94,544109.6,0,0
209,CASH_OUT,279973.86,290474.47,10500.61,0.00,0.00,0,0
13,CASH_OUT,150621.49,4408.0,0.0,47866.44,198487.93,0,0
18,CASH_OUT,17887.97,74539.0,56651.03,1409252.1,1151048.3,0,0
13,CASH_OUT,36820.5,53534.0,16713.5,0.0,36820.5,0,0
11,CASH_OUT,247875.48,0.0,0.0,468016.08,715891.56,0,0
19,CASH_IN,224378.72,21625510.74,21849889.46,1960007.02,2209546.01,0,0
10,CASH_OUT,362202.29,90123.3,0.0,0.0,362202.29,0,0
17,CASH_IN,261184.56,392466.64,653651.2,11732100.78,12728869.45,0,0
277,CASH_OUT,1431745.55,1933242.12,501496.57,0.00,1431745.55,0,0
630,CASH_OUT,573419.08,573419.08,0.00,667236.93,1240656.01,0,0
15,CASH_IN,247085.77,9359287.28,9606373.05,1314688.23,1067602.46,0,0
19,CASH_IN,3560.32,124.0,3684.32,3503341.33,3384112.32,0,0
660,CASH_OUT,399158.31,478887.93,79729.62,157730.04,331630.42,0,0
16,CASH_OUT,141641.06,35995.0,0.0,5663500.46,5805141.52,0,0
8,PAYMENT,7398.99,116263.2,108864.21,0.0,0.0,0,0
279,TRANSFER,98897.07,98897.07,0.0,0.0,0.0,1,0
8,PAYMENT,944.8,0.0,0.0,0.0,0.0,0,0
573,CASH_OUT,320010.80,0.00,0.00,964725.81,1233146.12,0,0
9,CASH_IN,65881.37,13946749.56,14012630.93,106884.0,41002.63,0,0
95,TRANSFER,52581.47,46365.73,0.00,0.00,32410.63,0,0
13,CASH_OUT,174496.03,0.0,0.0,657753.73,515945.6,0,0
349,CASH_OUT,42029.81,48701.47,6671.66,0.00,42029.81,0,0
19,PAYMENT,7208.64,0.0,0.0,0.0,0.0,0,0
11,CASH_IN,433766.71,1567451.6,2001218.31,451263.31,16347.77,0,0
298,CASH_OUT,7431825.52,7455885.47,24059.95,365964.22,7797789.74,0,0
12,CASH_OUT,149503.89,64.0,0.0,10036.0,159539.89,0,0
57,CASH_OUT,1487369.21,1536040.60,48671.39,0.00,1465056.87,0,0
17,CASH_IN,103246.99,34657.0,137903.99,414239.12,310992.13,0,0
166,CASH_OUT,204951.37,204951.37,0.0,1901998.22,2106949.59,1,0
13,CASH_IN,145399.99,0.0,145399.99,231781.43,86381.43,0,0
13,CASH_IN,139210.18,17458700.74,17597910.91,168083.09,28872.91,0,0
14,CASH_OUT,610891.54,20080.0,0.0,0.0,610891.54,0,0
668,TRANSFER,53688.37,57762.37,4074.00,0.00,15464.55,0,0
19,CASH_OUT,42225.38,59826.0,17600.62,0.0,42225.38,0,0
13,CASH_OUT,217149.45,55259.0,0.0,10433.0,0.0,0,0
14,CASH_IN,241524.29,160734.0,402258.29,259771.0,0.0,0,0
621,TRANSFER,392955.11,586327.67,193372.56,0.00,392955.11,0,0
590,CASH_OUT,137096.18,130299.58,0.00,1827465.12,1925925.83,0,0
284,CASH_OUT,94246.00,94246.00,0.00,1381617.74,1475863.74,0,0
10,PAYMENT,25509.25,258053.0,232543.75,0.0,0.0,0,0
6,CASH_IN,511779.03,9970700.1,10482479.13,5802069.14,6465767.14,0,0
583,TRANSFER,1245014.50,1245014.50,0.00,0.00,0.00,0,0
9,CASH_IN,124057.78,51467.0,175524.78,265199.83,141142.06,0,0
